fixed acidity,volatile acidity,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality_category
8.6,0.18,0.7419373447293773,0.039220713153281295,107.0,0.9923,2.94,0.32,10.2,0
7.0,0.11,1.7227665977411035,0.055434706888100586,144.0,0.9956,3.55,0.44,9.4,0
7.7,0.32,2.451005098112319,0.035367143837291316,153.0,0.9978,3.13,0.44,8.9,2
6.5,0.26,2.631888840136646,0.04305948946044697,215.0,0.9967,3.17,0.43,10.0,2
7.9,0.28,1.0986122886681098,0.04305948946044697,152.0,0.9934,3.45,0.49,10.7,0
6.3,0.27,1.3609765531356006,0.045928931888399804,100.0,0.9936,3.28,0.43,9.8,2
6.7,0.25,1.3609765531356006,0.055434706888100586,173.0,0.9934,3.02,0.48,9.5,0
6.5,0.25,2.5649493574615367,0.053540766928029816,179.0,0.998,3.58,0.47,10.0,2
6.1,0.36,2.772588722239781,0.04305948946044697,115.0,0.9978,3.15,0.51,9.0,2
7.7,0.17,1.9315214116032138,0.0168571170664229,84.0,0.9929,3.14,0.4,11.9,0
6.4,0.26,2.6100697927420065,0.032467190137501496,230.0,0.9974,3.08,0.38,8.9,2
6.5,0.26,2.6026896854443837,0.044973365642731154,225.0,0.99685,3.18,0.41,10.0,2
5.9,0.29,2.128231705849268,0.036331929247390274,205.0,0.99495,3.26,0.41,9.6,2
6.2,0.28,2.6390573296152584,0.03825871211709034,233.0,0.99745,3.08,0.38,8.9,2
6.1,0.27,2.0412203288596382,0.04018178963283183,230.0,0.99505,3.12,0.4,8.9,2
6.4,0.43,0.8754687373538999,0.04688358589885042,67.0,0.992,3.08,0.41,11.4,2
6.2,0.35,2.1162555148025524,0.04305948946044697,244.0,0.9956,3.36,0.55,10.0,2
7.7,0.24,2.791165107812717,0.04305948946044697,194.0,0.9982,3.06,0.47,9.6,0
6.2,0.34,2.1400661634962708,0.03343477608623739,197.0,0.99485,3.14,0.6,9.7,2
6.3,0.27,2.545531271604435,0.036331929247390274,212.0,0.9971,3.25,0.53,9.5,2
5.4,0.415,0.9555114450274363,0.03825871211709034,88.0,0.99265,3.54,0.41,10.0,0
6.9,0.48,1.5040773967762742,0.0295588022415444,135.0,0.9904,3.14,0.38,12.2,0
6.5,0.18,2.1972245773362196,0.04974209189481407,131.0,0.9965,3.28,0.44,8.7,0
6.7,0.15,1.791759469228055,0.05638033343610764,105.0,0.9946,3.52,0.44,10.2,0
8.5,0.16,0.9555114450274363,0.03825871211709034,147.0,0.9935,2.96,0.36,10.0,2
7.3,0.25,2.0014800002101243,0.03343477608623739,84.0,0.9942,3.18,0.46,11.5,2
7.6,0.345,1.0647107369924282,0.04210117601863539,134.0,0.9936,3.08,0.38,9.5,2
7.6,0.22,2.3702437414678603,0.0344014267173324,143.0,0.9965,3.08,0.49,9.8,2
6.5,0.17,0.8754687373538999,0.027615167032973367,99.0,0.9928,3.23,0.55,10.1,2
8.2,0.23,0.832909122935104,0.04114194333117518,117.0,0.9928,2.99,0.36,10.0,2
7.5,0.32,1.0296194171811583,0.04114194333117518,133.0,0.9938,3.07,0.38,9.5,2
6.6,0.23,0.6418538861723948,0.04018178963283183,79.0,0.9926,3.39,0.54,10.2,0
6.6,0.2,0.7419373447293773,0.03825871211709034,78.0,0.9926,3.39,0.54,10.2,0
7.3,0.24,2.797281334830153,0.04879016416943201,174.0,0.9983,3.03,0.42,9.0,2
8.0,0.42,1.791759469228055,0.036331929247390274,101.0,0.992,3.13,0.57,12.3,0
6.1,0.19,1.6094379124341003,0.02273948696948943,112.0,0.9923,3.37,0.51,11.6,2
5.9,0.26,2.6026896854443837,0.03343477608623739,152.0,0.9972,3.28,0.43,9.5,2
8.3,0.23,1.4350845252893227,0.0344014267173324,101.0,0.9928,3.15,0.36,11.5,2
6.5,0.34,1.0296194171811583,0.04018178963283183,188.0,0.9928,3.13,0.37,9.6,2
6.8,0.22,2.917770732084279,0.03825871211709034,153.0,0.9994,3.24,0.42,9.0,2
6.5,0.08,1.0647107369924282,0.027615167032973367,93.0,0.991,3.34,0.7,12.0,0
5.5,0.42,0.9555114450274363,0.01882175424058776,68.0,0.9906,3.33,0.51,11.4,0
5.1,0.42,0.9162907318741551,0.0168571170664229,102.0,0.9894,3.38,0.36,12.3,0
6.0,0.27,0.9932517730102833,0.019802627296179712,110.0,0.9898,3.32,0.47,12.6,0
7.6,0.3,1.667706820558076,0.05259245011917058,111.0,0.9956,3.12,0.49,9.2,2
6.6,0.13,1.7749523509116738,0.05638033343610764,131.0,0.9946,3.51,0.45,10.3,2
6.5,0.14,2.151762203259462,0.04879016416943201,189.0,0.9966,3.25,0.49,8.6,2
7.7,0.28,2.0412203288596382,0.036331929247390274,155.0,0.9951,3.39,0.62,10.7,0
5.1,0.39,0.9932517730102833,0.02664193094642118,72.0,0.9894,3.5,0.45,12.5,2
5.7,0.36,1.6486586255873816,0.02566774674857779,77.0,0.9907,3.41,0.45,11.9,2
6.9,0.19,0.9555114450274363,0.04210117601863539,149.0,0.9925,3.44,0.52,10.8,2
6.0,0.41,1.0647107369924282,0.04879016416943201,122.0,0.9928,3.42,0.52,10.5,2
7.4,0.28,1.840549633397487,0.05259245011917058,161.0,0.9941,3.12,0.48,10.3,2
7.4,0.3,1.824549292051046,0.05164323315183845,163.0,0.9941,3.12,0.45,10.3,2
7.7,0.28,2.2925347571405443,0.035367143837291316,117.0,0.9935,3.06,0.38,12.0,0
8.6,0.16,1.4816045409242156,0.039220713153281295,143.0,0.9932,2.95,0.39,10.2,2
8.2,0.26,0.832909122935104,0.044973365642731154,69.0,0.9944,3.14,0.62,10.2,2
6.5,0.25,2.785011242238338,0.04783732941416013,217.0,0.9972,3.19,0.39,9.9,2
7.0,0.24,0.832909122935104,0.044973365642731154,62.0,0.994,3.38,0.47,10.1,2
8.6,0.18,1.0296194171811583,0.039220713153281295,187.0,0.9956,3.25,0.55,9.5,2
7.8,0.27,0.9555114450274363,0.044973365642731154,154.0,0.9927,3.05,0.45,10.5,2
6.0,0.26,0.832909122935104,0.044973365642731154,29.0,0.9924,3.29,0.63,10.4,2
6.1,0.24,2.379546134130174,0.06015392281974709,152.0,0.9966,3.31,0.47,9.5,2
8.0,0.24,2.915064370486536,0.054488185284069734,184.0,0.9997,3.05,0.5,9.2,2
7.6,0.21,1.1314021114911006,0.044973365642731154,165.0,0.9936,3.05,0.54,10.1,0
8.0,0.19,1.0296194171811583,0.04879016416943201,84.0,0.9936,3.15,0.45,9.8,0
6.4,0.28,2.0541237336955462,0.04401688541677432,216.0,0.9952,3.09,0.46,9.4,2
6.4,0.28,2.0918640616783932,0.04401688541677432,221.0,0.9952,3.09,0.45,9.4,2
6.9,0.24,0.832909122935104,0.061095099359810875,136.0,0.9928,3.31,0.48,10.4,0
5.8,0.36,1.4586150226995167,0.037295784743696894,153.0,0.9911,3.34,0.55,11.3,2
6.6,0.18,1.4586150226995167,0.04305948946044697,91.0,0.993,3.42,0.64,10.8,2
5.1,0.52,1.308332819650179,0.050693114315518116,79.0,0.9932,3.32,0.43,9.3,2
6.6,0.22,0.7884573603642702,0.0573250666192694,199.0,0.993,3.37,0.55,10.3,0
8.3,0.15,0.832909122935104,0.053540766928029816,146.0,0.993,3.08,0.39,10.5,2
7.6,0.16,0.8754687373538999,0.04210117601863539,109.0,0.9932,3.11,0.75,10.3,2
7.7,0.16,0.9932517730102833,0.04688358589885042,173.0,0.9932,3.24,0.66,11.2,0
8.3,0.16,0.9932517730102833,0.055434706888100586,98.0,0.9943,3.15,0.41,10.3,2
6.2,0.25,2.533696813957432,0.04688358589885042,210.0,0.9968,3.19,0.5,9.5,2
7.6,0.39,1.33500106673234,0.035367143837291316,113.0,0.9926,3.03,0.29,10.2,2
7.1,0.18,0.8754687373538999,0.04401688541677432,157.0,0.9916,2.95,0.31,10.5,2
8.3,0.14,0.9162907318741551,0.04783732941416013,189.0,0.9946,3.21,0.62,9.5,2
8.6,0.2,0.9162907318741551,0.04018178963283183,125.0,0.9925,3.11,0.49,11.4,0
6.8,0.19,2.085672091430472,0.01882175424058776,188.0,0.9935,3.25,0.37,11.1,0
7.6,0.19,2.451005098112319,0.058268908123975775,174.0,0.9962,3.13,0.38,10.5,2
6.2,0.15,0.9555114450274363,0.03825871211709034,123.0,0.993,3.38,0.51,9.7,2
6.6,0.14,0.9555114450274363,0.04114194333117518,140.0,0.993,3.32,0.51,10.2,2
8.0,0.55,2.2192034840549946,0.039220713153281295,60.0,0.9956,3.09,0.3,9.5,2
7.0,0.24,0.9162907318741551,0.050693114315518116,128.0,0.9941,3.41,0.59,10.4,0
7.1,0.2,1.1314021114911006,0.05259245011917058,166.0,0.9948,3.48,0.62,10.5,2
6.2,0.34,2.151762203259462,0.045928931888399804,232.0,0.9955,3.35,0.62,10.0,2
7.1,0.3,2.0541237336955462,0.053540766928029816,234.0,0.9972,3.49,0.64,10.2,2
8.8,0.17,1.0296194171811583,0.039220713153281295,148.0,0.9942,3.16,0.67,10.2,2
7.1,0.47,1.9459101490553132,0.04305948946044697,77.0,0.9956,3.21,0.56,9.7,2
7.1,0.15,1.840549633397487,0.03343477608623739,104.0,0.9953,3.37,0.52,9.3,0
7.5,0.17,0.8754687373538999,0.0344014267173324,102.0,0.9918,3.05,0.74,11.0,2
7.7,0.275,0.6931471805599453,0.03825871211709034,75.0,0.992,3.01,0.56,10.7,2
7.3,0.49,1.824549292051046,0.04210117601863539,104.0,0.9952,3.24,0.45,10.7,2
7.5,0.33,3.017982882488811,0.04688358589885042,243.0,1.001,2.95,0.4,8.8,2
7.2,0.21,0.9555114450274363,0.04783732941416013,94.0,0.9924,3.16,0.48,10.9,0
7.3,0.15,1.0986122886681098,0.04879016416943201,92.0,0.9932,3.14,0.45,10.5,2
6.5,0.19,0.832909122935104,0.044973365642731154,107.0,0.9937,3.29,0.45,10.0,2
7.0,0.31,0.9932517730102833,0.028587456851912555,61.0,0.9918,3.07,0.43,10.4,2
8.3,0.4,0.7419373447293773,0.037295784743696894,75.0,0.9934,3.03,0.43,9.2,2
6.1,0.37,1.7404661748405046,0.0344014267173324,116.0,0.991,3.31,0.62,12.6,2
7.3,0.24,2.1400661634962708,0.04688358589885042,152.0,0.9962,3.1,0.54,9.0,2
7.6,0.29,0.832909122935104,0.0344014267173324,86.0,0.9908,2.99,0.39,11.3,2
9.4,0.29,1.1631508098056809,0.04879016416943201,119.0,0.9962,3.12,0.69,10.3,2
8.6,0.26,1.1631508098056809,0.04783732941416013,111.0,0.9941,2.96,0.44,10.0,2
7.5,0.21,0.7884573603642702,0.058268908123975775,111.0,0.9931,3.51,0.47,10.7,2
7.2,0.51,2.3978952727983707,0.08309947281950743,197.0,0.9981,3.41,0.47,9.0,2
5.3,0.3,0.7419373447293773,0.07417939817425151,166.0,0.9944,3.3,0.54,8.7,2
8.0,0.26,1.0986122886681098,0.05259245011917058,121.0,0.992,3.09,0.72,11.6,0
7.0,0.21,2.1400661634962708,0.06765864847381481,185.0,0.9966,3.34,0.55,9.4,2
6.7,0.26,1.6094379124341003,0.0760346862759976,216.0,0.9956,3.31,0.68,9.5,2
6.7,0.26,1.62924053973028,0.07045846364856141,202.0,0.9956,3.3,0.67,9.5,2
8.1,0.26,1.0647107369924282,0.06952606264861023,159.0,0.9949,3.37,0.7,10.9,2
8.3,0.22,2.760009940032921,0.05259245011917058,126.0,1.0002,3.22,0.5,9.7,2
6.4,0.3,1.8718021769015913,0.04688358589885042,172.0,0.9942,3.08,0.45,9.1,2
7.5,0.19,1.2809338454620642,0.036331929247390274,125.0,0.9923,3.1,0.49,11.1,0
8.8,0.33,1.9947003132247452,0.023716526617316044,87.0,0.9917,2.96,0.4,12.6,0
6.9,0.2,0.9162907318741551,0.030529205034822874,147.0,0.9931,3.35,0.56,11.0,2
8.0,0.37,0.9555114450274363,0.039220713153281295,166.0,0.992,3.0,0.55,11.3,0
8.2,0.29,2.312535423847214,0.035367143837291316,118.0,0.9953,2.96,0.4,10.9,0
7.7,0.34,2.1972245773362196,0.04688358589885042,192.0,0.9951,2.97,0.47,10.9,2
6.2,0.55,2.5649493574615367,0.04783732941416013,186.0,0.9974,3.17,0.5,9.3,2
6.4,0.4,1.4350845252893227,0.032467190137501496,124.0,0.9904,3.22,0.54,12.7,0
7.5,0.28,2.1633230256605382,0.04688358589885042,180.0,0.9974,3.37,0.59,10.1,2
7.8,0.26,0.832909122935104,0.036331929247390274,132.0,0.9944,3.18,0.65,10.0,2
6.5,0.26,2.8507065015037334,0.04974209189481407,197.0,1.0004,3.49,0.42,9.8,2
6.3,0.34,1.9740810260220096,0.044973365642731154,227.0,0.9952,3.29,0.53,10.1,2
6.8,0.15,1.7404661748405046,0.0573250666192694,118.0,0.9956,3.43,0.39,9.0,0
6.3,0.27,1.916922612182061,0.037295784743696894,155.0,0.995,3.28,0.38,9.4,2
7.4,0.2,2.8875901149342877,0.04688358589885042,190.0,0.9995,3.03,0.42,9.2,2
6.3,0.23,1.8082887711792655,0.0344014267173324,142.0,0.9942,3.36,0.33,10.1,0
7.3,0.31,2.4159137783010487,0.04018178963283183,160.0,0.9977,3.06,0.45,8.6,2
5.2,0.24,1.5686159179138452,0.02664193094642118,128.0,0.992,3.55,0.49,11.2,0
7.0,0.24,0.832909122935104,0.036331929247390274,123.0,0.992,3.17,0.42,11.2,0
7.0,0.17,1.6094379124341003,0.03343477608623739,127.0,0.9934,3.19,0.39,10.6,0
8.3,0.21,2.89591193827178,0.04783732941416013,213.0,1.0006,3.01,0.51,9.3,2
7.2,0.21,2.740840023925201,0.04688358589885042,178.0,0.9982,3.05,0.47,8.9,2
7.1,0.21,0.7884573603642702,0.06672363204290818,156.0,0.9928,3.42,0.43,10.6,2
8.4,0.17,2.0412203288596382,0.037295784743696894,132.0,0.9945,3.1,0.32,10.6,0
7.4,0.24,2.2407096892759584,0.04401688541677432,183.0,0.9963,3.09,0.32,8.8,2
5.3,0.24,0.832909122935104,0.032467190137501496,97.0,0.9906,3.59,0.38,11.0,0
6.5,0.28,2.2823823856765264,0.039220713153281295,139.0,0.9956,3.32,0.37,10.2,2
6.5,0.29,2.451005098112319,0.03825871211709034,120.0,0.9962,3.31,0.34,10.1,2
5.8,0.29,1.2809338454620642,0.0246926125903715,120.0,0.9894,3.39,0.79,14.0,0
6.3,0.17,1.33500106673234,0.027615167032973367,107.0,0.9908,3.27,0.43,11.8,2
6.3,0.16,0.9555114450274363,0.032467190137501496,148.0,0.9914,3.44,0.53,11.4,2
7.9,0.29,2.0412203288596382,0.035367143837291316,117.0,0.9938,3.12,0.42,10.7,2
5.5,0.32,1.7749523509116738,0.027615167032973367,191.0,0.9922,3.51,0.49,11.5,0
7.2,0.37,1.0986122886681098,0.028587456851912555,87.0,0.9903,3.3,0.59,12.6,0
6.1,0.29,0.9932517730102833,0.023716526617316044,76.0,0.9893,3.21,0.51,12.6,0
9.2,0.22,1.2237754316221157,0.05259245011917058,151.0,0.9952,3.04,0.46,9.3,2
8.0,0.18,0.832909122935104,0.039220713153281295,96.0,0.9912,3.06,0.61,12.1,2
6.5,0.22,2.5649493574615367,0.05164323315183845,177.0,0.9983,3.52,0.44,9.9,2
7.4,0.18,0.9555114450274363,0.045928931888399804,102.0,0.9937,3.28,0.44,10.7,2
6.5,0.52,0.8754687373538999,0.045928931888399804,26.0,0.9932,3.26,0.32,10.0,2
7.0,0.15,1.1631508098056809,0.045928931888399804,96.0,0.9928,3.13,0.39,10.4,0
5.9,0.415,0.8754687373538999,0.039220713153281295,64.0,0.9922,3.29,0.52,10.5,2
8.1,0.45,2.2300144001592104,0.036331929247390274,216.0,0.9976,3.31,0.64,9.7,2
5.8,0.415,0.8754687373538999,0.039220713153281295,64.0,0.9922,3.29,0.52,10.5,2
6.4,0.5,2.631888840136646,0.04114194333117518,138.0,0.9974,3.28,0.33,9.0,2
6.7,0.105,2.5952547069568657,0.04974209189481407,106.0,0.998,3.54,0.45,9.2,2
6.0,0.4,0.9555114450274363,0.045928931888399804,117.0,0.9931,3.17,0.48,10.1,2
6.6,0.25,0.8960880245566356,0.039220713153281295,89.0,0.9911,3.35,0.4,11.4,0
6.3,0.55,2.6390573296152584,0.045928931888399804,182.0,0.9974,3.2,0.46,9.2,2
6.5,0.115,1.0818051703517284,0.037295784743696894,166.0,0.989,3.12,0.25,12.9,0
6.4,0.125,1.9242486522741338,0.04114194333117518,99.0,0.992,3.23,0.32,12.0,0
5.7,0.1,0.832909122935104,0.045928931888399804,100.0,0.9928,3.27,0.46,9.5,2
7.9,0.25,1.840549633397487,0.030529205034822874,117.0,0.9918,3.06,0.32,11.8,0
6.9,0.2,0.7884573603642702,0.04688358589885042,159.0,0.9936,3.19,0.43,9.1,2
6.9,0.23,1.6094379124341003,0.045928931888399804,128.0,0.9944,3.2,0.52,9.7,2
6.8,0.39,2.731115474033206,0.04210117601863539,162.0,0.9988,3.17,0.54,9.1,2
8.7,0.22,1.1939224684724346,0.05164323315183845,114.0,0.994,2.99,0.43,10.0,2
7.4,0.41,1.7404661748405046,0.04114194333117518,127.0,0.9953,3.25,0.42,10.4,2
6.7,0.25,2.6282852326333477,0.04688358589885042,161.0,0.9986,3.44,0.47,9.5,2
6.0,0.26,1.824549292051046,0.02664193094642118,178.0,0.9914,3.4,0.4,12.3,0
6.1,0.31,2.2407096892759584,0.030529205034822874,170.0,0.9934,3.42,0.4,11.7,0
9.2,0.28,1.4350845252893227,0.05638033343610764,133.0,0.996,3.14,0.58,9.5,2
9.0,0.31,2.066862759472976,0.03343477608623739,91.0,0.9937,2.99,0.34,11.5,2
8.5,0.16,0.6931471805599453,0.07325046173959267,57.0,0.9921,3.14,0.46,10.6,2
9.3,0.34,2.1162555148025524,0.050693114315518116,146.0,0.998,3.17,0.61,10.2,2
7.2,0.24,0.9555114450274363,0.04688358589885042,131.0,0.9933,3.25,0.45,10.5,2
7.2,0.25,0.9162907318741551,0.045928931888399804,132.0,0.9933,3.26,0.44,10.5,2
6.8,0.32,2.1400661634962708,0.04018178963283183,223.0,0.9959,3.14,0.41,8.9,2
9.1,0.27,0.7419373447293773,0.030529205034822874,151.0,0.9936,3.03,0.41,10.6,2
8.9,0.34,0.832909122935104,0.04018178963283183,188.0,0.9953,3.17,0.49,9.5,2
7.0,0.17,1.9021075263969205,0.0246926125903715,111.0,0.9938,3.2,0.49,10.8,2
6.7,0.25,2.1041341542702074,0.037295784743696894,220.0,0.9952,3.14,0.35,9.5,2
6.9,0.32,2.151762203259462,0.04114194333117518,219.0,0.9959,3.13,0.4,8.9,2
5.3,0.395,0.832909122935104,0.0344014267173324,102.0,0.992,3.5,0.35,10.6,2
7.9,0.16,1.7578579175523736,0.036331929247390274,171.0,0.9967,3.47,0.44,9.0,2
7.6,0.33,1.1314021114911006,0.03343477608623739,172.0,0.9944,3.42,0.48,10.5,2
7.8,0.3,2.8820035082256483,0.05259245011917058,135.0,0.9998,3.16,0.38,9.0,2
7.5,0.14,0.832909122935104,0.053540766928029816,153.0,0.9945,3.29,0.8,9.6,2
6.6,0.25,2.128231705849268,0.04210117601863539,151.0,0.9946,3.15,0.6,10.2,0
8.2,0.23,0.6418538861723948,0.055434706888100586,73.0,0.9928,3.07,0.38,10.4,2
6.0,0.24,1.9878743481543455,0.0295588022415444,129.0,0.9946,3.52,0.41,10.4,2
6.1,0.45,0.5877866649021191,0.03825871211709034,82.0,0.9927,3.23,0.32,9.5,2
7.4,0.23,0.8754687373538999,0.04305948946044697,113.0,0.9938,3.22,0.62,10.6,2
7.2,0.2,0.6931471805599453,0.036331929247390274,74.0,0.9918,3.21,0.37,11.0,2
7.7,0.25,1.7047480922384253,0.06015392281974709,115.0,0.9966,3.38,0.5,9.9,2
7.6,0.21,1.0647107369924282,0.035367143837291316,119.0,0.9913,3.01,0.7,12.8,2
7.4,0.22,1.0986122886681098,0.04401688541677432,101.0,0.9931,3.42,0.55,11.4,2
7.2,0.26,2.617395832834079,0.035367143837291316,214.0,0.9986,3.41,0.5,10.0,2
6.4,0.25,2.2617630984737906,0.04114194333117518,173.0,0.9965,3.0,0.44,9.1,2
6.3,0.32,2.4932054526026954,0.03825871211709034,198.0,0.9984,3.36,0.5,9.4,0
6.8,0.25,1.0986122886681098,0.04114194333117518,189.0,0.9952,3.46,0.54,10.2,2
7.2,0.2,1.7047480922384253,0.04305948946044697,109.0,0.9949,3.23,0.36,9.4,2
7.5,0.42,2.312535423847214,0.028587456851912555,125.0,0.996,3.12,0.36,10.1,2
6.4,0.26,1.1631508098056809,0.0246926125903715,134.0,0.992,3.21,0.47,10.6,2
7.9,0.46,1.62924053973028,0.032467190137501496,138.0,0.9912,3.18,0.44,12.8,0
6.5,0.41,2.5494451709255714,0.06297479916138844,225.0,0.9978,3.12,0.51,8.9,2
7.5,0.32,0.7884573603642702,0.04688358589885042,184.0,0.9938,3.09,0.43,9.3,2
6.6,0.21,1.1631508098056809,0.02566774674857779,104.0,0.9914,3.25,0.4,11.1,0
7.1,0.21,0.8754687373538999,0.036331929247390274,143.0,0.9932,3.13,0.33,9.9,2
7.6,0.26,0.9555114450274363,0.0657877405380031,55.0,0.9944,3.1,0.45,9.6,2
6.9,0.25,1.824549292051046,0.023716526617316044,135.0,0.9948,3.16,0.72,10.7,0
7.1,0.26,2.7376090033437546,0.07138999608667294,107.0,0.998,2.96,0.42,9.2,2
7.3,0.22,2.7568403652716422,0.04114194333117518,129.5,0.9998,3.36,0.41,9.1,0
6.2,0.37,2.2300144001592104,0.0246926125903715,216.0,0.9964,3.33,0.6,9.6,2
7.9,0.22,2.7212954278522306,0.037295784743696894,141.0,0.9992,3.03,0.46,9.2,2
7.4,0.25,2.066862759472976,0.019802627296179712,93.0,0.9939,3.0,0.48,10.7,0
6.8,0.18,0.9162907318741551,0.02664193094642118,93.0,0.992,3.3,0.45,10.8,2
7.0,0.17,0.9162907318741551,0.027615167032973367,75.0,0.9922,3.3,0.46,10.8,0
6.4,0.3,2.174751721484161,0.044973365642731154,192.0,0.9955,3.1,0.37,9.0,2
5.0,0.33,0.9162907318741551,0.04783732941416013,97.0,0.9917,3.48,0.44,10.7,2
8.9,0.33,0.9162907318741551,0.045928931888399804,200.0,0.9954,3.19,0.46,9.4,2
7.0,0.26,2.806386101823072,0.036331929247390274,171.0,0.9986,2.94,0.35,8.8,2
6.3,0.21,0.9932517730102833,0.030529205034822874,134.0,0.9917,3.42,0.49,11.5,2
8.0,0.23,0.9162907318741551,0.0295588022415444,125.0,0.9907,3.23,0.47,12.5,2
9.2,0.28,0.6931471805599453,0.04114194333117518,59.0,0.9922,2.96,0.25,10.5,2
7.3,0.27,2.0412203288596382,0.06203539091945264,188.0,0.9958,3.29,0.3,9.7,2
7.6,0.32,0.9555114450274363,0.039220713153281295,155.0,0.993,3.23,0.52,11.3,2
8.0,0.28,2.0918640616783932,0.04401688541677432,169.0,0.9959,3.17,0.43,10.6,2
8.2,0.37,0.6931471805599453,0.03343477608623739,93.0,0.9906,3.04,0.32,11.7,0
7.2,0.26,2.0918640616783932,0.02664193094642118,126.0,0.993,3.02,0.34,11.1,0
6.4,0.23,0.7654678421395714,0.04305948946044697,217.5,0.992,3.33,0.44,11.0,2
5.9,0.4,1.9459101490553132,0.03343477608623739,127.0,0.992,3.51,0.58,12.5,0
7.6,0.28,0.7884573603642702,0.037295784743696894,115.0,0.994,3.16,0.67,10.0,2
7.2,0.23,1.1939224684724346,0.032467190137501496,102.0,0.9908,3.26,0.54,12.3,0
6.8,0.32,1.4816045409242156,0.02273948696948943,87.0,0.9902,3.14,0.53,12.7,2
6.9,0.18,2.0149030205422647,0.03825871211709034,110.0,0.9943,3.1,0.42,10.5,2
9.4,0.26,0.7884573603642702,0.045928931888399804,109.0,0.9921,3.23,0.28,12.5,2
8.3,0.33,0.7654678421395714,0.032467190137501496,96.0,0.9911,3.2,0.32,12.4,1
7.3,0.29,2.6390573296152584,0.04210117601863539,238.0,0.9986,3.06,0.41,8.7,2
7.9,0.41,1.7047480922384253,0.0295588022415444,114.0,0.992,3.17,0.54,12.4,0
7.9,0.44,1.9242486522741338,0.032467190137501496,93.0,0.992,3.16,0.54,12.6,0
7.7,0.39,1.824549292051046,0.036331929247390274,131.0,0.9943,3.38,0.44,11.0,2
7.7,0.26,0.832909122935104,0.04210117601863539,155.0,0.9937,3.42,0.5,10.1,2
7.8,0.32,0.9932517730102833,0.035367143837291316,195.0,0.993,3.03,0.48,10.5,2
7.3,0.24,1.5260563034950494,0.023716526617316044,116.0,0.9928,3.17,0.51,10.9,2
7.1,0.44,1.308332819650179,0.04018178963283183,128.0,0.9896,3.07,0.43,13.5,0
7.9,0.14,1.0296194171811583,0.04018178963283183,178.0,0.9954,3.45,0.43,9.2,2
7.4,0.18,1.1314021114911006,0.035367143837291316,187.0,0.9938,3.4,0.41,10.6,0
8.1,0.43,2.028148247292285,0.032467190137501496,141.0,0.9918,2.98,0.39,13.3,0
6.4,0.26,1.8082887711792655,0.036331929247390274,131.0,0.9944,3.29,0.32,10.1,2
8.0,0.2,1.824549292051046,0.053540766928029816,167.0,0.9953,3.18,0.4,10.6,0
7.2,0.21,0.7419373447293773,0.044973365642731154,80.0,0.992,3.25,0.4,11.3,2
7.2,0.18,0.7419373447293773,0.04401688541677432,73.0,0.9925,3.32,0.4,10.8,0
8.4,0.57,2.4595888418037104,0.04974209189481407,195.0,0.9981,3.15,0.51,10.4,2
5.7,0.245,0.7419373447293773,0.04783732941416013,150.0,0.9927,3.13,0.42,9.3,2
5.6,0.245,0.7419373447293773,0.045928931888399804,152.0,0.9927,3.12,0.42,9.3,2
7.3,0.25,1.0296194171811583,0.036331929247390274,165.0,0.9911,3.29,0.39,12.2,0
7.3,0.18,0.8754687373538999,0.044973365642731154,157.0,0.9946,3.33,0.62,9.4,2
6.9,0.29,2.0541237336955462,0.03343477608623739,212.0,0.9955,3.08,0.39,9.0,2
6.2,0.21,2.0541237336955462,0.035367143837291316,245.0,0.9951,3.06,0.36,9.3,2
6.4,0.23,2.0918640616783932,0.036331929247390274,236.0,0.9952,3.06,0.34,9.2,2
7.3,0.19,0.9162907318741551,0.04879016416943201,156.0,0.9946,3.32,0.64,9.4,2
7.2,0.14,0.7884573603642702,0.035367143837291316,73.0,0.9938,3.46,0.39,9.9,2
6.9,0.31,2.128231705849268,0.0573250666192694,174.0,0.9963,3.46,0.62,11.1,0
7.5,0.28,1.6486586255873816,0.027615167032973367,116.0,0.991,2.99,0.41,12.3,0
8.0,0.22,2.747270914255491,0.04305948946044697,163.0,1.0003,3.21,0.69,8.6,0
7.6,0.31,2.4423470353692043,0.039220713153281295,145.0,0.9966,3.04,0.35,9.4,2
8.4,0.35,2.6946271807700692,0.04688358589885042,190.0,0.9993,3.07,0.58,9.4,2
8.1,0.5,0.7419373447293773,0.036331929247390274,126.0,0.9938,3.21,0.42,10.9,2
6.2,0.22,0.9162907318741551,0.06203539091945264,132.0,0.9938,3.22,0.46,9.2,2
7.0,0.24,1.7749523509116738,0.08309947281950743,133.0,0.9942,3.33,0.37,10.8,2
6.6,0.27,1.0647107369924282,0.0246926125903715,153.0,0.9928,3.29,0.62,10.5,2
7.8,0.16,0.9932517730102833,0.02566774674857779,140.0,0.991,3.02,0.78,12.5,2
7.7,0.27,1.0296194171811583,0.027615167032973367,168.0,0.9911,2.99,0.48,12.1,0
8.0,0.45,2.2823823856765264,0.02566774674857779,151.0,0.9927,3.07,0.25,12.7,0
6.6,0.16,1.0296194171811583,0.04879016416943201,147.0,0.9912,3.06,0.44,11.4,0
8.3,0.21,0.9555114450274363,0.03149866705937099,110.0,0.9907,3.02,0.6,12.9,0
7.2,0.32,0.8754687373538999,0.028587456851912555,109.0,0.9902,3.15,0.51,12.8,0
